Date,Open,High,Low,Adj Close,Volume
2021-01-04,133.52000427246094,133.61000061035156,126.76000213623047,127.1641845703125,143301900
2021-01-05,128.88999938964844,131.74000549316406,128.42999267578125,128.73638916015625,97664900
2021-01-06,127.72000122070312,131.0500030517578,126.37999725341797,124.40291595458984,155088000
2021-01-07,128.36000061035156,131.6300048828125,127.86000061035156,128.64794921875,109578200
2021-01-08,132.42999267578125,132.6300048828125,130.22999572753906,129.75836181640625,105158200
2021-01-11,129.19000244140625,130.1699981689453,128.5,126.74161529541016,100384500
2021-01-12,128.5,129.69000244140625,126.86000061035156,126.56475067138672,91951100
2021-01-13,128.75999450683594,131.4499969482422,128.49000549316406,128.61846923828125,88636800
2021-01-14,130.8000030517578,131.0,128.75999450683594,126.67285919189453,90221800
2021-01-15,128.77999877929688,130.22000122070312,127.0,124.93353271484375,111598500
2021-01-19,127.77999877929688,128.7100067138672,126.94000244140625,125.61158752441406,90757300
2021-01-20,128.66000366210938,132.49000549316406,128.5500030517578,129.73870849609375,104319500
2021-01-21,133.8000030517578,139.6699981689453,133.58999633789062,134.4946746826172,120150900
2021-01-22,136.27999877929688,139.85000610351562,135.02000427246094,136.65655517578125,114459400
2021-01-25,143.07000732421875,145.08999633789062,136.5399932861328,140.43966674804688,157611700
2021-01-26,143.60000610351562,144.3000030517578,141.3699951171875,140.67555236816406,98390600
2021-01-27,143.42999267578125,144.3000030517578,140.41000366210938,139.59461975097656,140843800
2021-01-28,139.52000427246094,141.99000549316406,136.6999969482422,134.71087646484375,142621100
2021-01-29,135.8300018310547,136.74000549316406,130.2100067138672,129.66990661621094,177523800
2021-02-01,133.75,135.3800048828125,130.92999267578125,131.8120880126953,106239800
2021-02-02,135.72999572753906,136.30999755859375,134.61000061035156,132.64732360839844,83305400
2021-02-03,135.75999450683594,135.77000427246094,133.61000061035156,131.6155242919922,89880900
2021-02-04,136.3000030517578,137.39999389648438,134.58999633789062,135.00567626953125,84183100
2021-02-05,137.35000610351562,137.4199981689453,135.86000061035156,134.58741760253906,75693800
2021-02-08,136.02999877929688,136.9600067138672,134.9199981689453,134.7350311279297,71297200
2021-02-09,136.6199951171875,137.8800048828125,135.85000610351562,133.84934997558594,76774200
2021-02-10,136.47999572753906,136.99000549316406,134.39999389648438,133.2391815185547,73046600
2021-02-11,135.89999389648438,136.38999938964844,133.77000427246094,132.98329162597656,64280000
2021-02-12,134.35000610351562,135.52999877929688,133.69000244140625,133.21949768066406,60145100
2021-02-16,135.49000549316406,136.00999450683594,132.7899932861328,131.0741424560547,80576300
2021-02-17,131.25,132.22000122070312,129.47000122070312,128.7614288330078,97918500
2021-02-18,129.1999969482422,130.0,127.41000366210938,127.64944458007812,96856700
2021-02-19,130.24000549316406,130.7100067138672,128.8000030517578,127.8068618774414,87668800
2021-02-22,128.00999450683594,129.72000122070312,125.5999984741211,123.99835205078125,103916400
2021-02-23,123.76000213623047,126.70999908447266,118.38999938964844,123.8605728149414,158273000
2021-02-24,124.94000244140625,125.55999755859375,122.2300033569336,123.35868072509766,111039900
2021-02-25,124.68000030517578,126.45999908447266,120.54000091552734,119.06793975830078,148199500
2021-02-26,122.58999633789062,124.8499984741211,121.19999694824219,119.33364868164062,164560400
2021-03-01,123.75,127.93000030517578,122.79000091552734,125.7599105834961,116307900
2021-03-02,128.41000366210938,128.72000122070312,125.01000213623047,123.13233947753906,102260900
2021-03-03,124.80999755859375,125.70999908447266,121.83999633789062,120.12095642089844,112966300
2021-03-04,121.75,123.5999984741211,118.62000274658203,118.22160339355469,178155000
2021-03-05,120.9800033569336,121.94000244140625,117.56999969482422,119.4911117553711,153766600
2021-03-08,120.93000030517578,121.0,116.20999908447266,114.51150512695312,154376600
2021-03-09,119.02999877929688,122.05999755859375,118.79000091552734,119.1663589477539,129525800
2021-03-10,121.69000244140625,122.16999816894531,119.44999694824219,118.07398223876953,111943300
2021-03-11,122.54000091552734,123.20999908447266,121.26000213623047,120.02252197265625,103026500
2021-03-12,120.4000015258789,121.16999816894531,119.16000366210938,119.1072998046875,88105100
2021-03-15,121.41000366210938,124.0,120.41999816894531,122.02029418945312,92403800
2021-03-16,125.69999694824219,127.22000122070312,124.72000122070312,123.57518005371094,115227900
2021-03-17,124.05000305175781,125.86000061035156,122.33999633789062,122.7780532836914,111932600
2021-03-18,122.87999725341797,123.18000030517578,120.31999969482422,118.61522674560547,121229700
2021-03-19,119.9000015258789,121.43000030517578,119.68000030517578,118.08382415771484,185549500
2021-03-22,120.33000183105469,123.87000274658203,120.26000213623047,121.4298095703125,111912300
2021-03-23,123.33000183105469,124.23999786376953,122.13999938964844,120.59333038330078,95467100
2021-03-24,122.81999969482422,122.9000015258789,120.06999969482422,118.18223571777344,88530500
2021-03-25,119.54000091552734,121.66000366210938,119.0,118.6742935180664,98844700
2021-03-26,120.3499984741211,121.4800033569336,118.91999816894531,119.2844467163086,94071200
2021-03-29,121.6500015258789,122.58000183105469,120.7300033569336,119.46158599853516,80819200
2021-03-30,120.11000061035156,120.4000015258789,118.86000061035156,117.99524688720703,85671900
2021-03-31,121.6500015258789,123.5199966430664,121.1500015258789,120.20952606201172,118323800
2021-04-01,123.66000366210938,124.18000030517578,122.48999786376953,121.04601287841797,75089100
2021-04-05,123.87000274658203,126.16000366210938,123.06999969482422,123.89994812011719,88651200
2021-04-06,126.5,127.12999725341797,125.6500015258789,124.20500946044922,80171300
2021-04-07,125.83000183105469,127.91999816894531,125.13999938964844,125.86817169189453,83466700
2021-04-08,128.9499969482422,130.38999938964844,128.52000427246094,128.28907775878906,88844600
2021-04-09,129.8000030517578,133.0399932861328,129.47000122070312,130.8871612548828,106686700
2021-04-12,132.52000427246094,132.85000610351562,130.6300048828125,129.15509033203125,91420000
2021-04-13,132.44000244140625,134.66000366210938,131.92999267578125,132.29441833496094,91266500
2021-04-14,134.94000244140625,135.0,131.66000366210938,129.93258666992188,87222800
2021-04-15,133.82000732421875,135.0,133.63999938964844,132.36331176757812,89347100
2021-04-16,134.3000030517578,134.6699981689453,133.27999877929688,132.02871704101562,84922400
2021-04-19,133.50999450683594,135.47000122070312,133.33999633789062,132.6979217529297,94264200
2021-04-20,135.02000427246094,135.52999877929688,131.80999755859375,130.9954071044922,94812300
2021-04-21,132.36000061035156,133.75,131.3000030517578,131.3792266845703,68847100
2021-04-22,133.0399932861328,134.14999389648438,131.41000366210938,129.84396362304688,84566500
2021-04-23,132.16000366210938,135.1199951171875,132.16000366210938,132.18618774414062,78657500
2021-04-26,134.8300018310547,135.05999755859375,133.55999755859375,132.57984924316406,66905100
2021-04-27,135.00999450683594,135.41000366210938,134.11000061035156,132.25506591796875,66015800
2021-04-28,134.30999755859375,135.02000427246094,133.0800018310547,131.45791625976562,107760100
2021-04-29,136.47000122070312,137.07000732421875,132.4499969482422,131.35951232910156,151101000
2021-04-30,131.77999877929688,133.55999755859375,131.07000732421875,129.37161254882812,109839500
2021-05-03,132.0399932861328,134.07000732421875,131.8300018310547,130.43441772460938,75135100
2021-05-04,131.19000244140625,131.49000549316406,126.69999694824219,125.8189468383789,137564700
